,datetime,user,action,pc
14747,2018-03-15 17:29:51,usr-idz,logoff,pc89
14748,2018-03-15 17:31:32,usr-ibv,logoff,pc42
14749,2018-03-15 17:33:16,usr-snf,logoff,pc93
14750,2018-03-15 17:42:09,usr-ohq,logoff,pc57
14751,2018-03-15 17:43:32,usr-lpx,logoff,pc24
14752,2018-03-15 17:44:35,usr-kaa,logoff,pc7
14753,2018-03-15 17:46:39,usr-ihi,logoff,pc44
14754,2018-03-15 18:10:28,usr-nvf,logoff,pc20
14755,2018-03-15 18:21:46,usr-pdv,logoff,pc69
14756,2018-03-15 18:46:23,usr-esr,logoff,pc82
14757,2018-03-15 19:04:33,usr-jxt,logoff,pc99
14758,2018-03-15 19:09:40,usr-jsp,logoff,pc17
14759,2018-03-15 19:33:43,usr-aha,logoff,pc53
14760,2018-03-15 19:44:13,usr-dmr,logoff,pc74
14761,2018-03-15 19:47:56,usr-gtn,logoff,pc52
14762,2018-03-15 20:05:47,usr-zee,logoff,pc84
14763,2018-03-15 20:19:16,usr-qvn,logoff,pc55
14764,2018-03-15 20:20:17,usr-cov,logoff,pc22
14765,2018-03-15 20:34:04,usr-amz,logoff,pc32
14766,2018-03-15 20:36:14,usr-qpa,logoff,pc70
14767,2018-03-15 20:42:44,usr-ywt,logoff,pc66
14768,2018-03-15 20:43:01,usr-gqn,logoff,pc36
14769,2018-03-15 20:45:45,usr-dix,logoff,pc51
14770,2018-03-15 20:48:34,usr-ffi,logoff,pc46
14771,2018-03-15 20:54:36,usr-pum,logoff,pc2
14772,2018-03-15 21:01:08,usr-czr,logoff,pc41
14773,2018-03-15 21:02:28,usr-dnm,logoff,pc95
14774,2018-03-15 21:20:14,usr-nxa,logoff,pc9
14775,2018-03-15 21:20:59,usr-wyv,logoff,pc21
14776,2018-03-15 21:27:52,usr-ayg,logoff,pc28
14777,2018-03-15 21:32:44,usr-yrg,logoff,pc34
14778,2018-03-15 21:42:09,usr-jow,logoff,pc48
14779,2018-03-15 21:43:53,usr-sof,logoff,pc65
14780,2018-03-15 21:44:13,usr-tqi,logoff,pc79
14781,2018-03-15 21:44:59,usr-oja,logoff,pc12
14782,2018-03-15 21:51:41,usr-mnt,logoff,pc4
14783,2018-03-15 21:54:28,usr-aoa,logoff,pc43
14784,2018-03-15 22:05:10,usr-esz,logoff,pc0
14785,2018-03-15 22:33:06,usr-srd,logoff,pc88
14786,2018-03-15 22:33:18,usr-qms,logoff,pc18
14787,2018-03-15 22:34:41,usr-phx,logoff,pc19
14788,2018-03-15 22:38:34,usr-pda,logoff,pc49
14789,2018-03-15 22:38:56,usr-iea,logoff,pc63
14790,2018-03-15 22:57:02,usr-yop,logoff,pc10
14791,2018-03-15 23:01:11,usr-tss,logoff,pc26
14792,2018-03-15 23:02:20,usr-tfl,logoff,pc45
14793,2018-03-15 23:07:03,usr-rhm,logoff,pc29
14794,2018-03-15 23:11:31,usr-bpl,logoff,pc35
14795,2018-03-15 23:23:44,usr-bxf,logoff,pc54
14796,2018-03-15 23:38:47,usr-jcc,logoff,pc61
14797,2018-03-15 23:41:39,usr-cnd,logoff,pc91
14798,2018-03-15 23:42:49,usr-jxf,logoff,pc62
14799,2018-03-15 23:46:33,usr-mvs,logoff,pc58
14800,2018-03-16 00:01:33,usr-rhc,login,pc76
14801,2018-03-16 00:12:34,usr-phx,login,pc19
14802,2018-03-16 00:14:17,usr-gtn,login,pc52
14803,2018-03-16 00:43:15,usr-mvs,login,pc58
14804,2018-03-16 00:50:27,usr-ota,login,pc39
14805,2018-03-16 00:51:15,usr-idp,login,pc1
14806,2018-03-16 01:16:49,usr-esz,login,pc0
14807,2018-03-16 01:52:24,usr-dix,login,pc51
14808,2018-03-16 01:56:27,usr-nxa,login,pc9
14809,2018-03-16 02:06:56,usr-bpl,login,pc35
14810,2018-03-16 02:18:54,usr-amz,login,pc32
14811,2018-03-16 02:47:21,usr-wyv,login,pc21
14812,2018-03-16 03:19:24,usr-xjd,login,pc14
14813,2018-03-16 03:33:56,usr-qms,login,pc18
14814,2018-03-16 03:57:41,usr-mnt,login,pc4
14815,2018-03-16 04:02:48,usr-oja,login,pc12
14816,2018-03-16 04:09:09,usr-bsg,login,pc64
14817,2018-03-16 04:12:56,usr-qpa,login,pc70
14818,2018-03-16 04:22:26,usr-zhs,login,pc6
14819,2018-03-16 04:26:28,usr-dnm,login,pc95
14820,2018-03-16 04:34:30,usr-tss,login,pc26
14821,2018-03-16 04:37:34,usr-vrp,login,pc75
14822,2018-03-16 04:45:21,usr-aoa,login,pc43
14823,2018-03-16 04:48:13,usr-jxt,login,pc99
14824,2018-03-16 04:48:33,usr-rhm,login,pc29
14825,2018-03-16 04:50:14,usr-aha,login,pc53
14826,2018-03-16 04:52:27,usr-jxf,login,pc62
14827,2018-03-16 04:53:11,usr-jow,login,pc48
14828,2018-03-16 05:06:42,usr-sof,login,pc65
14829,2018-03-16 05:11:43,usr-nvf,login,pc20
14830,2018-03-16 05:15:02,usr-tqi,login,pc79
14831,2018-03-16 05:17:53,usr-jcc,login,pc61
14832,2018-03-16 05:35:38,usr-dpa,login,pc3
14833,2018-03-16 05:38:49,usr-cnd,login,pc91
14834,2018-03-16 05:39:26,usr-tfl,login,pc45
14835,2018-03-16 05:41:54,usr-jeg,login,pc60
14836,2018-03-16 05:43:18,usr-yop,login,pc10
14837,2018-03-16 05:43:40,usr-vrt,login,pc31
14838,2018-03-16 05:46:39,usr-pum,login,pc2
14839,2018-03-16 05:49:06,usr-bjw,login,pc25
14840,2018-03-16 05:54:36,usr-ywt,login,pc66
14841,2018-03-16 05:57:09,usr-cil,login,pc87
14842,2018-03-16 06:00:08,usr-pdv,login,pc69
14843,2018-03-16 06:01:19,usr-esr,login,pc82
14844,2018-03-16 06:02:22,usr-xwq,login,pc15
14845,2018-03-16 06:09:33,usr-tsz,login,pc85
14846,2018-03-16 06:18:07,usr-yrg,login,pc34
14847,2018-03-16 06:21:59,usr-yfq,login,pc23
14848,2018-03-16 06:27:58,usr-jsp,login,pc17
14849,2018-03-16 06:28:32,usr-pda,login,pc49
14850,2018-03-16 06:34:26,usr-zee,login,pc84
14851,2018-03-16 06:35:38,usr-czr,login,pc41
14852,2018-03-16 06:36:13,usr-slo,login,pc30
14853,2018-03-16 06:36:46,usr-ffi,login,pc46
14854,2018-03-16 06:38:46,usr-qvn,login,pc55
14855,2018-03-16 06:45:35,usr-tyw,login,pc81
14856,2018-03-16 06:52:34,usr-dmr,login,pc74
14857,2018-03-16 06:55:48,usr-kzs,login,pc72
14858,2018-03-16 06:55:48,usr-srd,login,pc88
14859,2018-03-16 07:30:16,usr-bxf,login,pc54
14860,2018-03-16 07:37:33,usr-rgi,login,pc78
14861,2018-03-16 08:05:15,usr-cef,login,pc77
14862,2018-03-16 08:08:17,usr-ayg,login,pc28
14863,2018-03-16 08:26:18,usr-fvh,login,pc94
14864,2018-03-16 08:36:01,usr-awo,login,pc5
14865,2018-03-16 08:38:14,usr-ffq,login,pc27
14866,2018-03-16 08:42:31,usr-gqn,login,pc36
14867,2018-03-16 08:51:37,usr-iea,login,pc63
14868,2018-03-16 09:00:31,usr-ihi,login,pc44
14869,2018-03-16 09:04:38,usr-ufr,login,pc40
14870,2018-03-16 09:05:05,usr-xqz,login,pc33
14871,2018-03-16 09:07:59,usr-ibv,login,pc42
14872,2018-03-16 09:08:41,usr-nqv,login,pc16
14873,2018-03-16 09:12:27,usr-lnl,login,pc37
14874,2018-03-16 09:17:44,usr-vun,login,pc59
14875,2018-03-16 09:19:50,usr-zbg,login,pc92
14876,2018-03-16 09:21:26,usr-rjr,login,pc96
14877,2018-03-16 09:22:44,usr-svn,login,pc68
14878,2018-03-16 09:25:17,usr-kdj,login,pc80
14879,2018-03-16 09:28:20,usr-kaa,login,pc7
14880,2018-03-16 09:30:40,usr-ohq,login,pc57
14881,2018-03-16 09:30:40,usr-rud,login,pc13
14882,2018-03-16 09:31:32,usr-kng,login,pc73
14883,2018-03-16 09:33:05,usr-jat,login,pc90
14884,2018-03-16 09:34:29,usr-kba,login,pc98
14885,2018-03-16 09:35:55,usr-lpx,login,pc24
14886,2018-03-16 09:37:51,usr-mgl,login,pc67
14887,2018-03-16 09:37:59,usr-snf,login,pc93
14888,2018-03-16 09:38:02,usr-ram,login,pc8
14889,2018-03-16 09:38:53,usr-fvi,login,pc47
14890,2018-03-16 09:39:29,usr-mja,login,pc71
14891,2018-03-16 09:40:23,usr-rtz,login,pc38
14892,2018-03-16 09:40:51,usr-huz,login,pc56
14893,2018-03-16 09:41:22,usr-idz,login,pc89
14894,2018-03-16 09:47:48,usr-knz,login,pc50
14895,2018-03-16 09:48:18,usr-pkd,login,pc97
14896,2018-03-16 09:48:32,usr-lhv,login,pc11
14897,2018-03-16 09:48:38,usr-kbn,login,pc83
14898,2018-03-16 09:57:57,usr-csr,login,pc86
14899,2018-03-16 12:38:50,usr-cov,login,pc22
14900,2018-03-16 14:10:09,usr-awo,logoff,pc5
14901,2018-03-16 14:13:41,usr-knz,logoff,pc50
14902,2018-03-16 14:15:31,usr-mja,logoff,pc71
14903,2018-03-16 14:18:14,usr-pkd,logoff,pc97
14904,2018-03-16 14:19:03,usr-nqv,logoff,pc16
14905,2018-03-16 14:32:08,usr-zbg,logoff,pc92
14906,2018-03-16 14:38:25,usr-kdj,logoff,pc80
14907,2018-03-16 14:40:49,usr-rud,logoff,pc13
14908,2018-03-16 14:53:14,usr-kng,logoff,pc73
14909,2018-03-16 15:00:19,usr-xwq,logoff,pc15
14910,2018-03-16 15:02:27,usr-fvh,logoff,pc94
14911,2018-03-16 15:04:11,usr-tsz,logoff,pc85
14912,2018-03-16 15:10:43,usr-cef,logoff,pc77
14913,2018-03-16 15:17:28,usr-amz,logoff,pc32
14914,2018-03-16 15:17:32,usr-slo,logoff,pc30
14915,2018-03-16 15:28:18,usr-csr,logoff,pc86
14916,2018-03-16 15:29:25,usr-tyw,logoff,pc81
14917,2018-03-16 15:31:25,usr-bjw,logoff,pc25
14918,2018-03-16 15:31:39,usr-jeg,logoff,pc60
14919,2018-03-16 15:36:55,usr-rjr,logoff,pc96
14920,2018-03-16 15:47:02,usr-kzs,logoff,pc72
14921,2018-03-16 15:55:33,usr-cil,logoff,pc87
14922,2018-03-16 15:55:58,usr-lhv,logoff,pc11
14923,2018-03-16 15:57:36,usr-ffq,logoff,pc27
14924,2018-03-16 16:10:39,usr-rhc,logoff,pc76
14925,2018-03-16 16:20:25,usr-vrt,logoff,pc31
14926,2018-03-16 16:26:21,usr-bsg,logoff,pc64
14927,2018-03-16 16:46:01,usr-dpa,logoff,pc3
14928,2018-03-16 16:56:54,usr-zhs,logoff,pc6
14929,2018-03-16 17:00:36,usr-kaa,logoff,pc7
14930,2018-03-16 17:11:28,usr-idz,logoff,pc89
14931,2018-03-16 17:13:10,usr-xqz,logoff,pc33
14932,2018-03-16 17:16:00,usr-kbn,logoff,pc83
14933,2018-03-16 17:20:04,usr-dnm,logoff,pc95
14934,2018-03-16 17:23:26,usr-ufr,logoff,pc40
14935,2018-03-16 17:26:23,usr-gtn,logoff,pc52
14936,2018-03-16 17:27:01,usr-jat,logoff,pc90
14937,2018-03-16 17:28:54,usr-fvi,logoff,pc47
14938,2018-03-16 17:30:00,usr-ibv,logoff,pc42
14939,2018-03-16 17:30:51,usr-huz,logoff,pc56
14940,2018-03-16 17:31:41,usr-ohq,logoff,pc57
14941,2018-03-16 17:36:17,usr-mgl,logoff,pc67
14942,2018-03-16 17:40:14,usr-vun,logoff,pc59
14943,2018-03-16 17:41:32,usr-jsp,logoff,pc17
14944,2018-03-16 17:46:26,usr-lpx,logoff,pc24
14945,2018-03-16 17:46:47,usr-kba,logoff,pc98
14946,2018-03-16 17:47:39,usr-ihi,logoff,pc44
14947,2018-03-16 17:47:56,usr-svn,logoff,pc68
14948,2018-03-16 17:50:20,usr-ram,logoff,pc8
14949,2018-03-16 17:52:30,usr-rtz,logoff,pc38
14950,2018-03-16 17:54:32,usr-lnl,logoff,pc37
14951,2018-03-16 17:59:53,usr-snf,logoff,pc93
14952,2018-03-16 18:00:49,usr-czr,logoff,pc41
14953,2018-03-16 18:02:12,usr-rgi,logoff,pc78
14954,2018-03-16 18:03:57,usr-pum,logoff,pc2
14955,2018-03-16 18:21:25,usr-qpa,logoff,pc70
14956,2018-03-16 18:59:19,usr-pdv,logoff,pc69
14957,2018-03-16 19:02:56,usr-dmr,logoff,pc74
14958,2018-03-16 19:03:50,usr-jcc,logoff,pc61
14959,2018-03-16 19:07:52,usr-cov,logoff,pc22
14960,2018-03-16 19:34:24,usr-nvf,logoff,pc20
14961,2018-03-16 19:34:57,usr-tss,logoff,pc26
14962,2018-03-16 19:44:28,usr-dix,logoff,pc51
14963,2018-03-16 19:52:47,usr-jow,logoff,pc48
14964,2018-03-16 19:59:31,usr-aoa,logoff,pc43
14965,2018-03-16 20:01:18,usr-yop,logoff,pc10
14966,2018-03-16 20:06:06,usr-vrp,logoff,pc75
14967,2018-03-16 20:06:57,usr-mvs,logoff,pc58
14968,2018-03-16 20:26:59,usr-aha,logoff,pc53
14969,2018-03-16 20:28:39,usr-ota,logoff,pc39
14970,2018-03-16 20:29:55,usr-bpl,logoff,pc35
14971,2018-03-16 20:31:08,usr-ffi,logoff,pc46
14972,2018-03-16 20:32:17,usr-ywt,logoff,pc66
14973,2018-03-16 20:37:03,usr-idp,logoff,pc1
14974,2018-03-16 20:38:35,usr-ayg,logoff,pc28
14975,2018-03-16 20:42:08,usr-qms,logoff,pc18
14976,2018-03-16 21:04:07,usr-sof,logoff,pc65
14977,2018-03-16 21:08:08,usr-srd,logoff,pc88
14978,2018-03-16 21:08:47,usr-qvn,logoff,pc55
14979,2018-03-16 21:11:54,usr-zee,logoff,pc84
14980,2018-03-16 21:24:38,usr-bxf,logoff,pc54
14981,2018-03-16 21:27:41,usr-yfq,logoff,pc23
14982,2018-03-16 21:30:06,usr-tqi,logoff,pc79
14983,2018-03-16 21:46:10,usr-esz,logoff,pc0
14984,2018-03-16 21:48:07,usr-phx,logoff,pc19
14985,2018-03-16 21:50:53,usr-jxt,logoff,pc99
14986,2018-03-16 22:05:01,usr-pda,logoff,pc49
14987,2018-03-16 22:06:25,usr-gqn,logoff,pc36
14988,2018-03-16 22:08:27,usr-iea,logoff,pc63
14989,2018-03-16 22:11:41,usr-yrg,logoff,pc34
14990,2018-03-16 22:35:56,usr-cnd,logoff,pc91
14991,2018-03-16 23:00:20,usr-esr,logoff,pc82
14992,2018-03-16 23:09:38,usr-jxf,logoff,pc62
14993,2018-03-16 23:12:57,usr-tfl,logoff,pc45
14994,2018-03-16 23:13:55,usr-mnt,logoff,pc4
14995,2018-03-16 23:21:51,usr-wyv,logoff,pc21
14996,2018-03-16 23:27:59,usr-oja,logoff,pc12
14997,2018-03-16 23:28:46,usr-xjd,logoff,pc14
14998,2018-03-16 23:37:59,usr-rhm,logoff,pc29
14999,2018-03-16 23:46:42,usr-nxa,logoff,pc9
15000,2018-03-17 00:17:09,usr-yfq,login,pc23
15001,2018-03-17 00:19:04,usr-ywt,login,pc66
15002,2018-03-17 00:24:48,usr-rhc,login,pc76
15003,2018-03-17 00:43:40,usr-dix,login,pc51
15004,2018-03-17 00:46:26,usr-esr,login,pc82
15005,2018-03-17 00:49:35,usr-kzs,login,pc72
15006,2018-03-17 01:05:58,usr-aoa,login,pc43
15007,2018-03-17 01:11:37,usr-gtn,login,pc52
15008,2018-03-17 02:31:58,usr-pum,login,pc2
15009,2018-03-17 02:44:18,usr-idp,login,pc1
15010,2018-03-17 03:01:00,usr-dnm,login,pc95
15011,2018-03-17 03:06:08,usr-cnd,login,pc91
15012,2018-03-17 03:40:17,usr-ayg,login,pc28
15013,2018-03-17 04:01:52,usr-tyw,login,pc81
15014,2018-03-17 04:02:14,usr-amz,login,pc32
15015,2018-03-17 04:03:22,usr-pda,login,pc49
15016,2018-03-17 04:07:48,usr-qpa,login,pc70
15017,2018-03-17 04:08:51,usr-aha,login,pc53
15018,2018-03-17 04:09:04,usr-jxf,login,pc62
15019,2018-03-17 04:16:14,usr-mnt,login,pc4
15020,2018-03-17 04:22:55,usr-jow,login,pc48
15021,2018-03-17 04:33:44,usr-oja,login,pc12
15022,2018-03-17 04:38:42,usr-dpa,login,pc3
15023,2018-03-17 04:39:07,usr-jcc,login,pc61
15024,2018-03-17 04:40:18,usr-tqi,login,pc79
15025,2018-03-17 04:47:32,usr-xjd,login,pc14
15026,2018-03-17 04:56:07,usr-vrt,login,pc31
15027,2018-03-17 04:57:23,usr-cil,login,pc87
15028,2018-03-17 04:58:50,usr-qms,login,pc18
15029,2018-03-17 05:10:15,usr-tsz,login,pc85
15030,2018-03-17 05:18:52,usr-xwq,login,pc15
15031,2018-03-17 05:22:13,usr-zhs,login,pc6
15032,2018-03-17 05:26:03,usr-jeg,login,pc60
15033,2018-03-17 05:28:45,usr-tfl,login,pc45
15034,2018-03-17 05:41:34,usr-jsp,login,pc17
15035,2018-03-17 05:43:45,usr-jxt,login,pc99
15036,2018-03-17 05:43:53,usr-dmr,login,pc74
15037,2018-03-17 05:46:09,usr-sof,login,pc65
15038,2018-03-17 05:49:01,usr-yrg,login,pc34
15039,2018-03-17 05:50:09,usr-rhm,login,pc29
15040,2018-03-17 05:58:18,usr-nvf,login,pc20
15041,2018-03-17 05:59:33,usr-pdv,login,pc69
15042,2018-03-17 06:09:06,usr-ffi,login,pc46
15043,2018-03-17 06:12:06,usr-mvs,login,pc58
15044,2018-03-17 06:14:00,usr-rgi,login,pc78
15045,2018-03-17 06:14:17,usr-vrp,login,pc75
15046,2018-03-17 06:22:28,usr-zee,login,pc84
15047,2018-03-17 06:22:46,usr-bsg,login,pc64
15048,2018-03-17 06:38:51,usr-phx,login,pc19
15049,2018-03-17 06:41:01,usr-tss,login,pc26
15050,2018-03-17 06:43:41,usr-wyv,login,pc21
15051,2018-03-17 06:52:59,usr-slo,login,pc30
15052,2018-03-17 06:57:41,usr-cov,login,pc22
15053,2018-03-17 07:02:24,usr-bxf,login,pc54
15054,2018-03-17 07:13:45,usr-czr,login,pc41
15055,2018-03-17 07:36:57,usr-bjw,login,pc25
15056,2018-03-17 07:48:07,usr-ota,login,pc39
15057,2018-03-17 07:59:09,usr-esz,login,pc0
15058,2018-03-17 07:59:17,usr-yop,login,pc10
15059,2018-03-17 08:10:15,usr-kng,login,pc73
15060,2018-03-17 08:11:44,usr-fvh,login,pc94
15061,2018-03-17 08:25:33,usr-nxa,login,pc9
15062,2018-03-17 08:28:10,usr-awo,login,pc5
15063,2018-03-17 08:28:34,usr-csr,login,pc86
15064,2018-03-17 08:42:13,usr-rjr,login,pc96
15065,2018-03-17 09:00:02,usr-xqz,login,pc33
15066,2018-03-17 09:00:17,usr-lhv,login,pc11
15067,2018-03-17 09:00:31,usr-ufr,login,pc40
15068,2018-03-17 09:01:00,usr-lpx,login,pc24
15069,2018-03-17 09:03:05,usr-lnl,login,pc37
15070,2018-03-17 09:04:01,usr-kba,login,pc98
15071,2018-03-17 09:07:25,usr-kdj,login,pc80
15072,2018-03-17 09:08:15,usr-ibv,login,pc42
15073,2018-03-17 09:10:04,usr-fvi,login,pc47
15074,2018-03-17 09:13:16,usr-ohq,login,pc57
15075,2018-03-17 09:14:21,usr-knz,login,pc50
15076,2018-03-17 09:14:38,usr-idz,login,pc89
15077,2018-03-17 09:18:29,usr-snf,login,pc93
15078,2018-03-17 09:19:05,usr-rud,login,pc13
15079,2018-03-17 09:22:49,usr-gqn,login,pc36
15080,2018-03-17 09:24:47,usr-cef,login,pc77
15081,2018-03-17 09:24:49,usr-kbn,login,pc83
15082,2018-03-17 09:24:59,usr-svn,login,pc68
15083,2018-03-17 09:26:12,usr-mgl,login,pc67
15084,2018-03-17 09:33:16,usr-jat,login,pc90
15085,2018-03-17 09:36:14,usr-huz,login,pc56
15086,2018-03-17 09:38:28,usr-zbg,login,pc92
15087,2018-03-17 09:42:11,usr-kaa,login,pc7
15088,2018-03-17 09:42:25,usr-mja,login,pc71
15089,2018-03-17 09:43:36,usr-nqv,login,pc16
15090,2018-03-17 09:44:09,usr-ram,login,pc8
15091,2018-03-17 09:48:37,usr-ffq,login,pc27
15092,2018-03-17 09:49:31,usr-bpl,login,pc35
15093,2018-03-17 09:50:12,usr-vun,login,pc59
15094,2018-03-17 09:56:01,usr-pkd,login,pc97
15095,2018-03-17 09:57:40,usr-ihi,login,pc44
15096,2018-03-17 09:58:19,usr-rtz,login,pc38
15097,2018-03-17 10:08:10,usr-qvn,login,pc55
15098,2018-03-17 10:40:36,usr-srd,login,pc88
15099,2018-03-17 12:41:34,usr-iea,login,pc63
15100,2018-03-17 14:11:16,usr-kng,logoff,pc73
15101,2018-03-17 14:18:14,usr-zbg,logoff,pc92
15102,2018-03-17 14:19:20,usr-amz,logoff,pc32
15103,2018-03-17 14:26:37,usr-csr,logoff,pc86
15104,2018-03-17 14:31:43,usr-esr,logoff,pc82
15105,2018-03-17 14:33:58,usr-pum,logoff,pc2
15106,2018-03-17 14:45:02,usr-ffq,logoff,pc27
15107,2018-03-17 14:46:35,usr-knz,logoff,pc50
15108,2018-03-17 14:47:53,usr-pkd,logoff,pc97
15109,2018-03-17 14:56:00,usr-rud,logoff,pc13
15110,2018-03-17 14:58:20,usr-rjr,logoff,pc96
15111,2018-03-17 15:00:30,usr-tsz,logoff,pc85
15112,2018-03-17 15:03:32,usr-tyw,logoff,pc81
15113,2018-03-17 15:05:01,usr-zhs,logoff,pc6
15114,2018-03-17 15:07:50,usr-czr,logoff,pc41
15115,2018-03-17 15:17:46,usr-cef,logoff,pc77
15116,2018-03-17 15:18:54,usr-lhv,logoff,pc11
15117,2018-03-17 15:22:16,usr-sof,logoff,pc65
15118,2018-03-17 15:28:19,usr-dnm,logoff,pc95
15119,2018-03-17 15:38:52,usr-bsg,logoff,pc64
15120,2018-03-17 15:45:07,usr-mja,logoff,pc71
15121,2018-03-17 15:47:18,usr-fvh,logoff,pc94
15122,2018-03-17 15:47:20,usr-nqv,logoff,pc16
15123,2018-03-17 15:49:46,usr-awo,logoff,pc5
15124,2018-03-17 15:57:43,usr-kdj,logoff,pc80
15125,2018-03-17 16:07:38,usr-jsp,logoff,pc17
15126,2018-03-17 16:13:44,usr-dpa,logoff,pc3
15127,2018-03-17 16:18:56,usr-mvs,logoff,pc58
15128,2018-03-17 16:27:16,usr-cil,logoff,pc87
15129,2018-03-17 16:33:42,usr-qms,logoff,pc18
15130,2018-03-17 16:35:15,usr-ota,logoff,pc39
15131,2018-03-17 16:41:37,usr-rgi,logoff,pc78
15132,2018-03-17 16:43:36,usr-vrt,logoff,pc31
15133,2018-03-17 16:45:57,usr-phx,logoff,pc19
15134,2018-03-17 16:52:42,usr-slo,logoff,pc30
15135,2018-03-17 16:54:59,usr-xwq,logoff,pc15
15136,2018-03-17 16:55:33,usr-jeg,logoff,pc60
15137,2018-03-17 16:57:23,usr-wyv,logoff,pc21
15138,2018-03-17 17:00:19,usr-huz,logoff,pc56
15139,2018-03-17 17:02:30,usr-vun,logoff,pc59
15140,2018-03-17 17:03:49,usr-kbn,logoff,pc83
15141,2018-03-17 17:08:44,usr-ibv,logoff,pc42
15142,2018-03-17 17:09:19,usr-ihi,logoff,pc44
15143,2018-03-17 17:09:43,usr-xqz,logoff,pc33
15144,2018-03-17 17:11:37,usr-ohq,logoff,pc57
15145,2018-03-17 17:13:07,usr-yfq,logoff,pc23
15146,2018-03-17 17:22:54,usr-fvi,logoff,pc47
15147,2018-03-17 17:28:27,usr-lnl,logoff,pc37
15148,2018-03-17 17:30:14,usr-bjw,logoff,pc25
15149,2018-03-17 17:31:28,usr-kaa,logoff,pc7
15150,2018-03-17 17:33:16,usr-rtz,logoff,pc38
15151,2018-03-17 17:36:57,usr-snf,logoff,pc93
15152,2018-03-17 17:37:06,usr-lpx,logoff,pc24
15153,2018-03-17 17:40:48,usr-mgl,logoff,pc67
15154,2018-03-17 17:40:49,usr-idz,logoff,pc89
15155,2018-03-17 17:41:12,usr-kba,logoff,pc98
15156,2018-03-17 17:46:22,usr-mnt,logoff,pc4
15157,2018-03-17 17:50:00,usr-svn,logoff,pc68
15158,2018-03-17 17:52:32,usr-ufr,logoff,pc40
15159,2018-03-17 17:57:54,usr-jat,logoff,pc90
15160,2018-03-17 17:58:42,usr-ram,logoff,pc8
15161,2018-03-17 18:05:53,usr-tqi,logoff,pc79
15162,2018-03-17 18:13:06,usr-kzs,logoff,pc72
15163,2018-03-17 18:40:26,usr-gtn,logoff,pc52
15164,2018-03-17 18:41:33,usr-jxt,logoff,pc99
15165,2018-03-17 18:51:20,usr-aoa,logoff,pc43
15166,2018-03-17 18:55:12,usr-idp,logoff,pc1
15167,2018-03-17 18:59:53,usr-qpa,logoff,pc70
15168,2018-03-17 19:02:30,usr-cov,logoff,pc22
15169,2018-03-17 19:05:07,usr-rhm,logoff,pc29
15170,2018-03-17 19:09:11,usr-vrp,logoff,pc75
15171,2018-03-17 19:20:44,usr-oja,logoff,pc12
15172,2018-03-17 19:30:21,usr-gqn,logoff,pc36
15173,2018-03-17 19:49:27,usr-dmr,logoff,pc74
15174,2018-03-17 19:53:37,usr-pda,logoff,pc49
15175,2018-03-17 19:57:39,usr-jxf,logoff,pc62
15176,2018-03-17 20:05:39,usr-bxf,logoff,pc54
15177,2018-03-17 20:13:59,usr-nxa,logoff,pc9
15178,2018-03-17 20:20:31,usr-xjd,logoff,pc14
15179,2018-03-17 20:25:37,usr-tfl,logoff,pc45
15180,2018-03-17 20:29:01,usr-qvn,logoff,pc55
15181,2018-03-17 20:43:41,usr-esz,logoff,pc0
15182,2018-03-17 20:54:33,usr-srd,logoff,pc88
15183,2018-03-17 21:00:07,usr-tss,logoff,pc26
15184,2018-03-17 21:07:34,usr-pdv,logoff,pc69
15185,2018-03-17 21:17:11,usr-nvf,logoff,pc20
15186,2018-03-17 21:37:51,usr-yop,logoff,pc10
15187,2018-03-17 21:40:19,usr-ywt,logoff,pc66
15188,2018-03-17 21:42:45,usr-iea,logoff,pc63
15189,2018-03-17 22:04:07,usr-rhc,logoff,pc76
15190,2018-03-17 22:28:44,usr-aha,logoff,pc53
15191,2018-03-17 22:38:54,usr-cnd,logoff,pc91
15192,2018-03-17 22:53:49,usr-jcc,logoff,pc61
15193,2018-03-17 22:56:58,usr-ayg,logoff,pc28
15194,2018-03-17 23:01:51,usr-bpl,logoff,pc35
15195,2018-03-17 23:03:40,usr-yrg,logoff,pc34
15196,2018-03-17 23:04:18,usr-ffi,logoff,pc46
15197,2018-03-17 23:41:55,usr-jow,logoff,pc48
15198,2018-03-17 23:44:52,usr-zee,logoff,pc84
15199,2018-03-17 23:54:54,usr-dix,logoff,pc51
15200,2018-03-18 00:07:18,usr-rgi,login,pc78
15201,2018-03-18 00:29:03,usr-czr,login,pc41
15202,2018-03-18 00:41:22,usr-cnd,login,pc91
15203,2018-03-18 00:48:23,usr-rhm,login,pc29
15204,2018-03-18 01:27:49,usr-yop,login,pc10
15205,2018-03-18 01:30:20,usr-mvs,login,pc58
15206,2018-03-18 01:34:10,usr-dnm,login,pc95
15207,2018-03-18 01:35:45,usr-sof,login,pc65
15208,2018-03-18 01:43:09,usr-vrp,login,pc75
15209,2018-03-18 02:01:21,usr-gtn,login,pc52
15210,2018-03-18 02:56:35,usr-bjw,login,pc25
15211,2018-03-18 03:01:24,usr-ayg,login,pc28
15212,2018-03-18 03:21:15,usr-nxa,login,pc9
15213,2018-03-18 04:00:47,usr-dpa,login,pc3
15214,2018-03-18 04:11:08,usr-zhs,login,pc6
15215,2018-03-18 04:13:41,usr-oja,login,pc12
15216,2018-03-18 04:17:53,usr-slo,login,pc30
15217,2018-03-18 04:24:53,usr-ffi,login,pc46
