,datetime,user,action,pc
31118,2018-03-24 08:50:24.902461,usr-bsg,usb_remove,pc64
31119,2018-03-24 08:53:01.203445,usr-jow,usb_remove,pc48
31120,2018-03-24 08:53:16.725454,usr-tqi,usb_insert,pc79
31121,2018-03-24 08:53:56.041514,usr-slo,usb_remove,pc30
31122,2018-03-24 08:54:19.816284,usr-tsz,usb_remove,pc85
31123,2018-03-24 08:54:20.542251,usr-tss,usb_insert,pc26
31124,2018-03-24 08:54:36.856910,usr-tqi,usb_remove,pc79
31125,2018-03-24 08:54:58.697491,usr-jxf,usb_remove,pc62
31126,2018-03-24 09:02:55.534685,usr-tss,usb_remove,pc26
31127,2018-03-24 09:09:50.272161,usr-xwq,usb_insert,pc15
31128,2018-03-24 09:14:09.877470,usr-pdv,usb_insert,pc69
31129,2018-03-24 09:17:27.092489,usr-jxf,usb_insert,pc62
31130,2018-03-24 09:19:07.505170,usr-slo,usb_insert,pc30
31131,2018-03-24 09:20:39.360792,usr-slo,usb_remove,pc30
31132,2018-03-24 09:21:50.001552,usr-tqi,usb_remove,pc79
31133,2018-03-24 09:23:24.463223,usr-xwq,usb_remove,pc15
31134,2018-03-24 09:24:27.110985,usr-tss,usb_insert,pc26
31135,2018-03-24 09:24:30.911062,usr-ram,usb_insert,pc8
31136,2018-03-24 09:24:31.586013,usr-ram,usb_remove,pc8
31137,2018-03-24 09:24:36.702021,usr-pdv,usb_remove,pc69
31138,2018-03-24 09:29:15.339185,usr-qpa,usb_remove,pc70
31139,2018-03-24 09:29:29.826933,usr-kdj,usb_insert,pc80
31140,2018-03-24 09:32:19.204141,usr-pdv,usb_insert,pc69
31141,2018-03-24 09:34:13.275627,usr-tfl,usb_insert,pc45
31142,2018-03-24 09:36:15.720795,usr-kng,usb_insert,pc73
31143,2018-03-24 09:38:46.689401,usr-tqi,usb_insert,pc79
31144,2018-03-24 09:39:01.625055,usr-cil,usb_insert,pc87
31145,2018-03-24 09:42:32.491165,usr-bsg,usb_insert,pc64
31146,2018-03-24 09:43:22.879502,usr-tss,usb_remove,pc26
31147,2018-03-24 09:43:29.367750,usr-kdj,usb_remove,pc80
31148,2018-03-24 09:45:01.088589,usr-yrg,usb_insert,pc34
31149,2018-03-24 09:47:14.030991,usr-lhv,usb_insert,pc11
31150,2018-03-24 09:47:29.210416,usr-cil,usb_remove,pc87
31151,2018-03-24 09:47:57.201750,usr-pdv,usb_insert,pc69
31152,2018-03-24 09:49:05.451621,usr-oja,usb_insert,pc12
31153,2018-03-24 09:49:42.792577,usr-tss,usb_remove,pc26
31154,2018-03-24 09:53:37.797533,usr-oja,usb_remove,pc12
31155,2018-03-24 09:56:18.235599,usr-ohq,usb_insert,pc57
31156,2018-03-24 09:57:01.845614,usr-zbg,usb_insert,pc92
31157,2018-03-24 09:59:54.942892,usr-yrg,usb_remove,pc34
31158,2018-03-24 10:00:10.854622,usr-pdv,usb_remove,pc69
31159,2018-03-24 10:04:11.328986,usr-pdv,usb_remove,pc69
31160,2018-03-24 10:04:45.112799,usr-jxf,usb_remove,pc62
31161,2018-03-24 10:07:17.220246,usr-tfl,usb_insert,pc45
31162,2018-03-24 10:07:19.829294,usr-tsz,usb_insert,pc85
31163,2018-03-24 10:07:35.969769,usr-tfl,usb_remove,pc45
31164,2018-03-24 10:07:38.424832,usr-ffq,usb_insert,pc27
31165,2018-03-24 10:10:09.274476,usr-lhv,usb_remove,pc11
31166,2018-03-24 10:12:43.154582,usr-pkd,usb_insert,pc97
31167,2018-03-24 10:13:54.045922,usr-knz,usb_insert,pc50
31168,2018-03-24 10:15:07.058952,usr-kng,usb_remove,pc73
31169,2018-03-24 10:18:04.909337,usr-svn,usb_insert,pc68
31170,2018-03-24 10:19:04.220000,usr-csr,usb_insert,pc86
31171,2018-03-24 10:21:17.819451,usr-dpa,usb_insert,pc3
31172,2018-03-24 10:24:06.773412,usr-dpa,usb_remove,pc3
31173,2018-03-24 10:24:32.561642,usr-awo,usb_insert,pc5
31174,2018-03-24 10:26:51.099729,usr-csr,usb_insert,pc86
31175,2018-03-24 10:30:08.815577,usr-zbg,usb_remove,pc92
31176,2018-03-24 10:30:17.565541,usr-csr,usb_insert,pc86
31177,2018-03-24 10:30:34.913043,usr-tqi,usb_insert,pc79
31178,2018-03-24 10:31:39.915926,usr-kng,usb_insert,pc73
31179,2018-03-24 10:37:24.420509,usr-tsz,usb_remove,pc85
31180,2018-03-24 10:37:52.703766,usr-pkd,usb_insert,pc97
31181,2018-03-24 10:38:36.583386,usr-tqi,usb_remove,pc79
31182,2018-03-24 10:38:39.741374,usr-bsg,usb_insert,pc64
31183,2018-03-24 10:40:06.988778,usr-jcc,usb_insert,pc61
31184,2018-03-24 10:40:17.927890,usr-knz,usb_remove,pc50
31185,2018-03-24 10:40:47.760695,usr-pkd,usb_remove,pc97
31186,2018-03-24 10:41:36.754823,usr-bsg,usb_remove,pc64
31187,2018-03-24 10:42:47.103015,usr-tfl,usb_remove,pc45
31188,2018-03-24 10:43:27.929131,usr-tqi,usb_remove,pc79
31189,2018-03-24 10:45:00.155256,usr-svn,usb_remove,pc68
31190,2018-03-24 10:47:38.771287,usr-ohq,usb_remove,pc57
31191,2018-03-24 10:50:09.080519,usr-svn,usb_insert,pc68
31192,2018-03-24 10:53:50.685932,usr-fvi,usb_insert,pc47
31193,2018-03-24 10:57:19.464969,usr-zhs,usb_insert,pc6
31194,2018-03-24 10:58:26.051258,usr-awo,usb_remove,pc5
31195,2018-03-24 10:59:15.269314,usr-ffq,usb_remove,pc27
31196,2018-03-24 11:00:07.548852,usr-bsg,usb_remove,pc64
31197,2018-03-24 11:00:38.834090,usr-csr,usb_remove,pc86
31198,2018-03-24 11:04:01.469879,usr-knz,usb_insert,pc50
31199,2018-03-24 11:06:04.809288,usr-jcc,usb_remove,pc61
31200,2018-03-24 11:06:09.109494,usr-aha,usb_insert,pc53
31201,2018-03-24 11:07:16.849716,usr-zhs,usb_remove,pc6
31202,2018-03-24 11:08:06.731641,usr-pkd,usb_remove,pc97
31203,2018-03-24 11:10:42.372836,usr-knz,usb_remove,pc50
31204,2018-03-24 11:11:30.360474,usr-fvh,usb_insert,pc94
31205,2018-03-24 11:11:56.012890,usr-kng,usb_remove,pc73
31206,2018-03-24 11:13:45.466522,usr-svn,usb_remove,pc68
31207,2018-03-24 11:15:49.420980,usr-csr,usb_remove,pc86
31208,2018-03-24 11:21:45.865632,usr-qpa,usb_insert,pc70
31209,2018-03-24 11:22:00.575120,usr-csr,usb_remove,pc86
31210,2018-03-24 11:26:15.849808,usr-csr,usb_insert,pc86
31211,2018-03-24 11:29:59.296054,usr-fvi,usb_remove,pc47
31212,2018-03-24 11:30:14.771426,usr-aha,usb_remove,pc53
31213,2018-03-24 11:33:32.424026,usr-rjr,usb_insert,pc96
31214,2018-03-24 11:37:09.814378,usr-fvh,usb_insert,pc94
31215,2018-03-24 11:40:55.074903,usr-xwq,usb_insert,pc15
31216,2018-03-24 11:41:31.843887,usr-ffq,usb_insert,pc27
31217,2018-03-24 11:42:13.296214,usr-yrg,usb_insert,pc34
31218,2018-03-24 11:42:13.568923,usr-fvh,usb_remove,pc94
31219,2018-03-24 11:42:58.785987,usr-csr,usb_remove,pc86
31220,2018-03-24 11:43:07.902480,usr-nvf,usb_insert,pc20
31221,2018-03-24 11:52:06.752858,usr-rjr,usb_insert,pc96
31222,2018-03-24 11:52:52.321140,usr-rud,usb_insert,pc13
31223,2018-03-24 11:52:55.767078,usr-qpa,usb_remove,pc70
31224,2018-03-24 11:52:56.558533,usr-lhv,usb_insert,pc11
31225,2018-03-24 11:55:52.773069,usr-qpa,usb_insert,pc70
31226,2018-03-24 11:56:13.963098,usr-ffq,usb_remove,pc27
31227,2018-03-24 11:58:35.225027,usr-rjr,usb_remove,pc96
31228,2018-03-24 11:58:53.079367,usr-lhv,usb_remove,pc11
31229,2018-03-24 12:00:00.557127,usr-nqv,usb_insert,pc16
31230,2018-03-24 12:01:34.833411,usr-knz,usb_insert,pc50
31231,2018-03-24 12:03:44.669196,usr-xwq,usb_remove,pc15
31232,2018-03-24 12:08:00.669131,usr-zbg,usb_insert,pc92
31233,2018-03-24 12:10:06.065657,usr-dmr,usb_insert,pc74
31234,2018-03-24 12:10:29.289362,usr-nvf,usb_remove,pc20
31235,2018-03-24 12:11:48.051711,usr-kng,usb_insert,pc73
31236,2018-03-24 12:12:42.288277,usr-nvf,usb_insert,pc20
31237,2018-03-24 12:13:10.579156,usr-yrg,usb_remove,pc34
31238,2018-03-24 12:14:48.423513,usr-rud,usb_remove,pc13
31239,2018-03-24 12:15:47.104232,usr-pkd,usb_insert,pc97
31240,2018-03-24 12:17:27.548342,usr-rjr,usb_insert,pc96
31241,2018-03-24 12:19:41.202395,usr-rjr,usb_remove,pc96
31242,2018-03-24 12:22:51.819873,usr-nvf,usb_remove,pc20
31243,2018-03-24 12:23:24.063890,usr-zbg,usb_remove,pc92
31244,2018-03-24 12:23:26.372559,usr-pkd,usb_remove,pc97
31245,2018-03-24 12:24:50.507648,usr-rjr,usb_remove,pc96
31246,2018-03-24 12:25:47.405326,usr-mja,usb_insert,pc71
31247,2018-03-24 12:26:52.021081,usr-mja,usb_remove,pc71
31248,2018-03-24 12:30:24.626564,usr-pda,usb_insert,pc49
31249,2018-03-24 12:30:54.415426,usr-qpa,usb_remove,pc70
31250,2018-03-24 12:31:09.042477,usr-fvh,usb_insert,pc94
31251,2018-03-24 12:32:04.341845,usr-ram,usb_insert,pc8
31252,2018-03-24 12:32:46.628181,usr-zbg,usb_insert,pc92
31253,2018-03-24 12:32:48.663573,usr-nqv,usb_remove,pc16
31254,2018-03-24 12:34:25.232756,usr-fvh,usb_remove,pc94
31255,2018-03-24 12:35:31.307538,usr-rud,usb_insert,pc13
31256,2018-03-24 12:35:53.859346,usr-zhs,usb_insert,pc6
31257,2018-03-24 12:36:33.207605,usr-rjr,usb_insert,pc96
31258,2018-03-24 12:43:12.753460,usr-rud,usb_remove,pc13
31259,2018-03-24 12:43:49.984806,usr-rtz,usb_insert,pc38
31260,2018-03-24 12:45:15.492317,usr-knz,usb_remove,pc50
31261,2018-03-24 12:46:24.254211,usr-jat,usb_insert,pc90
31262,2018-03-24 12:47:19.343576,usr-slo,usb_insert,pc30
31263,2018-03-24 12:49:41.129702,usr-zee,usb_insert,pc84
31264,2018-03-24 12:54:40.108729,usr-rtz,usb_insert,pc38
31265,2018-03-24 12:58:55.769316,usr-zbg,usb_insert,pc92
31266,2018-03-24 12:59:13.055041,usr-zbg,usb_remove,pc92
31267,2018-03-24 13:00:04.589718,usr-jat,usb_remove,pc90
31268,2018-03-24 13:00:10.493015,usr-kng,usb_remove,pc73
31269,2018-03-24 13:00:24.254047,usr-zhs,usb_remove,pc6
31270,2018-03-24 13:01:52.108882,usr-ffq,usb_insert,pc27
31271,2018-03-24 13:04:14.542584,usr-kdj,usb_insert,pc80
31272,2018-03-24 13:07:08.913168,usr-cef,usb_insert,pc77
31273,2018-03-24 13:08:00.385165,usr-dmr,usb_remove,pc74
31274,2018-03-24 13:08:56.361814,usr-fvh,usb_remove,pc94
31275,2018-03-24 13:09:11.222007,usr-rtz,usb_remove,pc38
31276,2018-03-24 13:09:42.351461,usr-rjr,usb_remove,pc96
31277,2018-03-24 13:14:18.462618,usr-mja,usb_insert,pc71
31278,2018-03-24 13:14:29.021056,usr-zbg,usb_remove,pc92
31279,2018-03-24 13:14:37.300784,usr-ffq,usb_remove,pc27
31280,2018-03-24 13:15:03.770367,usr-ram,usb_remove,pc8
31281,2018-03-24 13:21:17.926986,usr-zee,usb_insert,pc84
31282,2018-03-24 13:23:29.334651,usr-pda,usb_remove,pc49
31283,2018-03-24 13:23:58.606533,usr-aha,usb_insert,pc53
31284,2018-03-24 13:29:18.944832,usr-huz,usb_insert,pc56
31285,2018-03-24 13:31:35.593981,usr-aha,usb_remove,pc53
31286,2018-03-24 13:33:15.709804,usr-zee,usb_remove,pc84
31287,2018-03-24 13:33:32.058281,usr-ffq,usb_insert,pc27
31288,2018-03-24 13:36:10.791117,usr-nvf,usb_insert,pc20
31289,2018-03-24 13:37:32.655345,usr-cef,usb_remove,pc77
31290,2018-03-24 13:38:09.838286,usr-tss,usb_insert,pc26
31291,2018-03-24 13:38:40.571394,usr-xwq,usb_insert,pc15
31292,2018-03-24 13:38:51.956978,usr-kdj,usb_insert,pc80
31293,2018-03-24 13:41:13.225714,usr-xwq,usb_remove,pc15
31294,2018-03-24 13:42:17.842085,usr-zee,usb_remove,pc84
31295,2018-03-24 13:44:10.717099,usr-slo,usb_remove,pc30
31296,2018-03-24 13:45:32.104440,usr-kdj,usb_remove,pc80
31297,2018-03-24 13:50:59.067624,usr-pdv,usb_insert,pc69
31298,2018-03-24 13:51:14.214763,usr-tss,usb_remove,pc26
31299,2018-03-24 13:51:59.057267,usr-rtz,usb_remove,pc38
31300,2018-03-24 13:57:09.441509,usr-awo,usb_insert,pc5
31301,2018-03-24 14:02:40.680171,usr-ffq,usb_remove,pc27
31302,2018-03-24 14:04:36.650553,usr-nvf,usb_remove,pc20
31303,2018-03-24 14:04:54.207484,usr-jeg,usb_insert,pc60
31304,2018-03-24 14:05:03.031089,usr-mja,usb_remove,pc71
31305,2018-03-24 14:05:09.247671,usr-rtz,usb_insert,pc38
31306,2018-03-24 14:05:38.843999,usr-jxf,usb_insert,pc62
31307,2018-03-24 14:06:01.268446,usr-awo,usb_remove,pc5
31308,2018-03-24 14:07:55.730207,usr-pdv,usb_remove,pc69
31309,2018-03-24 14:08:38.657310,usr-tsz,usb_insert,pc85
31310,2018-03-24 14:10:11.723867,usr-jxf,usb_remove,pc62
31311,2018-03-24 14:13:30.697004,usr-dpa,usb_insert,pc3
31312,2018-03-24 14:18:42.007556,usr-jow,usb_insert,pc48
31313,2018-03-24 14:19:20.691082,usr-ufr,usb_insert,pc40
31314,2018-03-24 14:19:29.425470,usr-kdj,usb_insert,pc80
31315,2018-03-24 14:20:03.671953,usr-huz,usb_remove,pc56
31316,2018-03-24 14:22:35.157219,usr-zee,usb_insert,pc84
31317,2018-03-24 14:22:52.657527,usr-tfl,usb_insert,pc45
31318,2018-03-24 14:23:54.960131,usr-awo,usb_insert,pc5
31319,2018-03-24 14:24:48.100957,usr-aha,usb_insert,pc53
31320,2018-03-24 14:28:28.358776,usr-awo,usb_remove,pc5
31321,2018-03-24 14:28:41.342725,usr-nqv,usb_insert,pc16
31322,2018-03-24 14:29:49.036490,usr-jxf,usb_insert,pc62
31323,2018-03-24 14:31:38.672816,usr-nqv,usb_remove,pc16
31324,2018-03-24 14:34:58.275809,usr-ufr,usb_remove,pc40
31325,2018-03-24 14:37:12.782322,usr-kdj,usb_remove,pc80
31326,2018-03-24 14:38:13.257718,usr-jat,usb_insert,pc90
31327,2018-03-24 14:40:17.707467,usr-jow,usb_insert,pc48
31328,2018-03-24 14:41:39.814663,usr-nvf,usb_insert,pc20
31329,2018-03-24 14:43:57.570404,usr-zee,usb_remove,pc84
31330,2018-03-24 14:44:14.593989,usr-jow,usb_remove,pc48
31331,2018-03-24 14:45:23.530675,usr-jow,usb_remove,pc48
31332,2018-03-24 14:46:31.239547,usr-nvf,usb_remove,pc20
31333,2018-03-24 14:46:58.912828,usr-rtz,usb_remove,pc38
31334,2018-03-24 14:47:11.085003,usr-tqi,usb_insert,pc79
31335,2018-03-24 14:53:12.474550,usr-tsz,usb_remove,pc85
31336,2018-03-24 14:56:30.109008,usr-jxt,usb_insert,pc99
31337,2018-03-24 14:56:41.348934,usr-jow,usb_insert,pc48
31338,2018-03-24 14:57:02.236807,usr-tqi,usb_remove,pc79
31339,2018-03-24 14:58:02.463158,usr-jeg,usb_insert,pc60
31340,2018-03-24 14:58:21.043862,usr-tfl,usb_remove,pc45
31341,2018-03-24 15:00:25.648094,usr-jat,usb_remove,pc90
31342,2018-03-24 15:01:42.286281,usr-jeg,usb_remove,pc60
31343,2018-03-24 15:02:52.741207,usr-jxf,usb_remove,pc62
31344,2018-03-24 15:05:38.710189,usr-aha,usb_remove,pc53
31345,2018-03-24 15:06:02.986279,usr-kdj,usb_remove,pc80
31346,2018-03-24 15:06:03.878530,usr-jeg,usb_remove,pc60
31347,2018-03-24 15:09:14.806305,usr-jcc,usb_insert,pc61
31348,2018-03-24 15:12:05.742474,usr-jow,usb_remove,pc48
31349,2018-03-24 15:12:35.458027,usr-dpa,usb_remove,pc3
31350,2018-03-24 15:23:11.266195,usr-huz,usb_insert,pc56
31351,2018-03-24 15:27:04.151320,usr-svn,usb_insert,pc68
31352,2018-03-24 15:34:56.923547,usr-jcc,usb_remove,pc61
31353,2018-03-24 15:35:13.959057,usr-pkd,usb_insert,pc97
31354,2018-03-24 15:38:44.558776,usr-huz,usb_remove,pc56
31355,2018-03-24 15:41:05.123439,usr-huz,usb_insert,pc56
31356,2018-03-24 15:41:13.455605,usr-aha,usb_insert,pc53
31357,2018-03-24 15:47:26.954093,usr-jxt,usb_remove,pc99
31358,2018-03-24 15:49:25.605175,usr-cef,usb_insert,pc77
31359,2018-03-24 15:50:06.650228,usr-aha,usb_remove,pc53
31360,2018-03-24 15:53:39.463686,usr-aha,usb_insert,pc53
31361,2018-03-24 16:00:48.932081,usr-pkd,usb_remove,pc97
31362,2018-03-24 16:04:31.914694,usr-rtz,usb_insert,pc38
31363,2018-03-24 16:09:21.650484,usr-svn,usb_remove,pc68
31364,2018-03-24 16:12:40.909340,usr-ufr,usb_insert,pc40
31365,2018-03-24 16:16:40.603822,usr-zee,usb_insert,pc84
31366,2018-03-24 16:16:57.603393,usr-huz,usb_remove,pc56
31367,2018-03-24 16:17:31.633156,usr-aha,usb_remove,pc53
31368,2018-03-24 16:25:34.438034,usr-jat,usb_insert,pc90
31369,2018-03-24 16:26:52.580475,usr-jcc,usb_insert,pc61
31370,2018-03-24 16:27:46.698737,usr-zee,usb_remove,pc84
31371,2018-03-24 16:28:44.067901,usr-tqi,usb_insert,pc79
31372,2018-03-24 16:40:18.204630,usr-rtz,usb_remove,pc38
31373,2018-03-24 16:40:47.599016,usr-pda,usb_insert,pc49
31374,2018-03-24 16:42:04.157236,usr-ohq,usb_insert,pc57
31375,2018-03-24 16:43:24.484935,usr-cef,usb_remove,pc77
31376,2018-03-24 16:43:36.892934,usr-oja,usb_insert,pc12
31377,2018-03-24 16:49:11.389938,usr-tqi,usb_remove,pc79
31378,2018-03-24 16:54:39.312526,usr-oja,usb_remove,pc12
31379,2018-03-24 16:54:42.792225,usr-pdv,usb_insert,pc69
31380,2018-03-24 16:58:31.173961,usr-jcc,usb_remove,pc61
31381,2018-03-24 17:00:22.998738,usr-fvi,usb_insert,pc47
31382,2018-03-24 17:02:14.940108,usr-svn,usb_insert,pc68
31383,2018-03-24 17:02:48.656056,usr-ufr,usb_remove,pc40
31384,2018-03-24 17:05:57.137652,usr-jxt,usb_insert,pc99
31385,2018-03-24 17:06:34.861119,usr-jow,usb_insert,pc48
31386,2018-03-24 17:07:38.667744,usr-jat,usb_remove,pc90
31387,2018-03-24 17:07:42.926388,usr-svn,usb_remove,pc68
31388,2018-03-24 17:09:51.603786,usr-aha,usb_insert,pc53
31389,2018-03-24 17:20:04.390640,usr-pdv,usb_insert,pc69
31390,2018-03-24 17:22:09.545266,usr-aha,usb_insert,pc53
31391,2018-03-24 17:22:18.567127,usr-ohq,usb_remove,pc57
31392,2018-03-24 17:25:32.972757,usr-fvi,usb_remove,pc47
31393,2018-03-24 17:28:08.529123,usr-jow,usb_insert,pc48
31394,2018-03-24 17:32:23.458564,usr-pdv,usb_remove,pc69
31395,2018-03-24 17:36:42.299826,usr-pda,usb_remove,pc49
31396,2018-03-24 17:45:40.621348,usr-pda,usb_insert,pc49
31397,2018-03-24 17:47:24.423211,usr-aha,usb_remove,pc53
31398,2018-03-24 17:50:10.264477,usr-pdv,usb_remove,pc69
31399,2018-03-24 17:52:51.168897,usr-jxt,usb_remove,pc99
31400,2018-03-24 17:53:45.966627,usr-qpa,usb_insert,pc70
31401,2018-03-24 18:02:31.317373,usr-qpa,usb_insert,pc70
31402,2018-03-24 18:03:33.233078,usr-qpa,usb_remove,pc70
31403,2018-03-24 18:03:51.354305,usr-jow,usb_remove,pc48
31404,2018-03-24 18:04:38.854923,usr-pda,usb_remove,pc49
31405,2018-03-24 18:06:57.599170,usr-aha,usb_remove,pc53
31406,2018-03-24 18:11:48.662552,usr-pda,usb_insert,pc49
31407,2018-03-24 18:25:07.568270,usr-jow,usb_remove,pc48
31408,2018-03-24 18:39:25.980133,usr-pda,usb_remove,pc49
31409,2018-03-24 18:46:07.909893,usr-qpa,usb_remove,pc70
31410,2018-03-24 18:53:55.483243,usr-jow,usb_insert,pc48
31411,2018-03-24 19:08:07.460150,usr-tss,usb_insert,pc26
31412,2018-03-24 19:10:22.079287,usr-tqi,usb_insert,pc79
31413,2018-03-24 19:11:54.719317,usr-zee,usb_insert,pc84
31414,2018-03-24 19:29:08.420827,usr-tss,usb_remove,pc26
31415,2018-03-24 19:35:26.317486,usr-jow,usb_remove,pc48
31416,2018-03-24 19:41:34.114299,usr-tss,usb_insert,pc26
31417,2018-03-24 19:50:52.620653,usr-pda,usb_insert,pc49
31418,2018-03-24 19:51:35.722654,usr-tss,usb_insert,pc26
31419,2018-03-24 19:57:49.364633,usr-jxt,usb_insert,pc99
31420,2018-03-24 20:03:22.287955,usr-jxt,usb_remove,pc99
31421,2018-03-24 20:07:15.861820,usr-tqi,usb_remove,pc79
31422,2018-03-24 20:07:57.311346,usr-zee,usb_remove,pc84
31423,2018-03-24 20:22:09.940912,usr-tss,usb_remove,pc26
31424,2018-03-24 20:30:22.243724,usr-tss,usb_insert,pc26
31425,2018-03-24 20:30:32.937476,usr-pda,usb_remove,pc49
31426,2018-03-24 20:31:26.145364,usr-tss,usb_remove,pc26
31427,2018-03-24 20:45:02.599332,usr-nvf,usb_insert,pc20
31428,2018-03-24 20:46:08.595325,usr-pda,usb_insert,pc49
31429,2018-03-24 20:53:49.986388,usr-tss,usb_remove,pc26
31430,2018-03-24 20:54:03.719193,usr-pda,usb_remove,pc49
31431,2018-03-24 20:56:40.224848,usr-dmr,usb_insert,pc74
31432,2018-03-24 20:57:55.876802,usr-nvf,usb_remove,pc20
31433,2018-03-24 21:15:18.256567,usr-dmr,usb_remove,pc74
31434,2018-03-24 21:33:09.296192,usr-nvf,usb_insert,pc20
31435,2018-03-24 21:40:56.734910,usr-nvf,usb_remove,pc20
31436,2018-03-24 21:55:41.262899,usr-nvf,usb_insert,pc20
31437,2018-03-24 22:03:24.014768,usr-nvf,usb_insert,pc20
31438,2018-03-24 22:04:41.320724,usr-nvf,usb_remove,pc20
31439,2018-03-24 22:21:08.507700,usr-nvf,usb_remove,pc20
31440,2018-03-25 04:27:36.957028,usr-pda,usb_insert,pc49
31441,2018-03-25 04:27:53.525215,usr-pda,usb_insert,pc49
31442,2018-03-25 04:36:16.102321,usr-pda,usb_remove,pc49
31443,2018-03-25 04:41:51.820205,usr-tyw,usb_insert,pc81
31444,2018-03-25 05:24:29.027974,usr-pda,usb_remove,pc49
31445,2018-03-25 05:24:29.958009,usr-tyw,usb_remove,pc81
31446,2018-03-25 05:55:23.893580,usr-dmr,usb_insert,pc74
31447,2018-03-25 06:09:57.391983,usr-yrg,usb_insert,pc34
31448,2018-03-25 06:12:41.232695,usr-yrg,usb_remove,pc34
31449,2018-03-25 06:31:47.565979,usr-nvf,usb_insert,pc20
31450,2018-03-25 06:41:46.954636,usr-dmr,usb_remove,pc74
31451,2018-03-25 06:49:21.727898,usr-nvf,usb_remove,pc20
31452,2018-03-25 06:54:43.491033,usr-jxt,usb_insert,pc99
31453,2018-03-25 07:01:03.787887,usr-tqi,usb_insert,pc79
31454,2018-03-25 07:01:14.570345,usr-jxt,usb_remove,pc99
31455,2018-03-25 07:07:31.626965,usr-zee,usb_insert,pc84
31456,2018-03-25 07:16:55.497517,usr-zee,usb_remove,pc84
31457,2018-03-25 07:18:55.634227,usr-tqi,usb_remove,pc79
31458,2018-03-25 07:23:45.192430,usr-zhs,usb_insert,pc6
31459,2018-03-25 07:27:38.717753,usr-jow,usb_insert,pc48
31460,2018-03-25 07:42:02.954227,usr-vrt,usb_insert,pc31
31461,2018-03-25 07:42:10.339746,usr-zee,usb_insert,pc84
31462,2018-03-25 07:42:34.393326,usr-jeg,usb_insert,pc60
31463,2018-03-25 07:43:38.573833,usr-jxt,usb_insert,pc99
31464,2018-03-25 07:45:19.180559,usr-jow,usb_remove,pc48
31465,2018-03-25 07:45:24.166557,usr-aha,usb_insert,pc53
31466,2018-03-25 07:46:45.856426,usr-pda,usb_insert,pc49
31467,2018-03-25 07:48:04.165549,usr-zhs,usb_remove,pc6
31468,2018-03-25 07:50:45.685847,usr-jcc,usb_insert,pc61
31469,2018-03-25 07:53:13.050010,usr-pda,usb_remove,pc49
31470,2018-03-25 07:56:10.576435,usr-aha,usb_remove,pc53
31471,2018-03-25 08:06:45.867987,usr-kdj,usb_insert,pc80
31472,2018-03-25 08:22:28.696003,usr-jeg,usb_remove,pc60
31473,2018-03-25 08:27:37.948504,usr-jxt,usb_remove,pc99
31474,2018-03-25 08:30:28.564604,usr-nqv,usb_insert,pc16
31475,2018-03-25 08:32:29.296308,usr-zee,usb_remove,pc84
31476,2018-03-25 08:35:06.105301,usr-vrt,usb_remove,pc31
31477,2018-03-25 08:35:35.487026,usr-slo,usb_insert,pc30
31478,2018-03-25 08:39:02.714477,usr-jcc,usb_remove,pc61
31479,2018-03-25 08:42:54.383926,usr-qpa,usb_insert,pc70
31480,2018-03-25 08:43:35.938980,usr-slo,usb_insert,pc30
31481,2018-03-25 08:45:18.566500,usr-tsz,usb_insert,pc85
31482,2018-03-25 08:50:37.136630,usr-nqv,usb_insert,pc16
31483,2018-03-25 08:52:08.520458,usr-kdj,usb_remove,pc80
31484,2018-03-25 08:53:20.943789,usr-tsz,usb_insert,pc85
31485,2018-03-25 08:55:50.856514,usr-dpa,usb_insert,pc3
31486,2018-03-25 08:56:00.187428,usr-tqi,usb_insert,pc79
31487,2018-03-25 08:56:59.212564,usr-nqv,usb_remove,pc16
31488,2018-03-25 08:57:44.094574,usr-zee,usb_insert,pc84
31489,2018-03-25 09:00:54.609175,usr-vrt,usb_insert,pc31
31490,2018-03-25 09:04:21.553831,usr-dmr,usb_insert,pc74
31491,2018-03-25 09:06:51.481954,usr-zhs,usb_insert,pc6
31492,2018-03-25 09:07:21.149596,usr-dmr,usb_remove,pc74
31493,2018-03-25 09:12:57.604143,usr-zhs,usb_remove,pc6
31494,2018-03-25 09:16:53.772001,usr-qpa,usb_remove,pc70
31495,2018-03-25 09:21:20.717691,usr-slo,usb_remove,pc30
31496,2018-03-25 09:21:53.081777,usr-zee,usb_remove,pc84
31497,2018-03-25 09:24:22.754335,usr-fvh,usb_insert,pc94
31498,2018-03-25 09:26:37.682899,usr-slo,usb_remove,pc30
31499,2018-03-25 09:29:17.985276,usr-nqv,usb_remove,pc16
31500,2018-03-25 09:29:19.807505,usr-knz,usb_insert,pc50
31501,2018-03-25 09:29:43.583582,usr-knz,usb_remove,pc50
31502,2018-03-25 09:30:48.354767,usr-tsz,usb_remove,pc85
31503,2018-03-25 09:33:08.519455,usr-csr,usb_insert,pc86
31504,2018-03-25 09:36:43.432731,usr-csr,usb_insert,pc86
31505,2018-03-25 09:36:47.541110,usr-jeg,usb_insert,pc60
31506,2018-03-25 09:40:56.615092,usr-tsz,usb_remove,pc85
31507,2018-03-25 09:41:05.255347,usr-vrt,usb_remove,pc31
31508,2018-03-25 09:51:18.920192,usr-tqi,usb_remove,pc79
31509,2018-03-25 09:53:09.195639,usr-dpa,usb_remove,pc3
31510,2018-03-25 09:57:54.669212,usr-huz,usb_insert,pc56
